age,position,apps,goals,assists,shots,motm,rating,tackles,interceptions,clearances,key_passes,dribblings,avg_passes,through_passes,club_position
19,1,0,0,0,0.0,0,5.97,0.0,0.0,0.0,0.0,0.0,2.0,0.0,18
25,0,34,5,6,1.9,8,7.57,2.5,1.0,0.7,1.5,3.3,33.8,0.2,4
28,2,1,0,0,0.0,0,6.05,0.0,2.0,0.0,1.0,0.0,28.0,0.0,20
27,1,33,4,6,2.1,0,6.77,1.5,1.3,0.9,1.1,0.5,38.6,0.0,16
19,0,0,0,0,0.3,0,6.19,0.3,0.3,0.3,0.0,0.3,2.3,0.0,18
29,1,2,1,0,0.7,1,6.89,0.3,0.3,1.7,0.7,0.7,60.0,0.0,1
23,2,30,1,0,0.7,1,6.89,2.2,3.5,3.7,0.1,0.2,39.0,0.0,14
22,0,4,0,0,0.8,0,6.18,0.1,0.4,0.0,0.1,0.8,9.1,0.1,14
35,1,4,0,1,0.4,0,6.47,0.6,1.6,3.7,0.1,0.0,18.4,0.0,10
25,0,29,15,11,2.6,4,7.48,0.8,0.4,0.2,2.3,1.2,31.2,0.2,2
23,2,2,0,0,0.6,0,6.31,0.8,1.5,2.1,0.1,0.0,18.5,0.0,13
30,2,1,0,0,0.0,0,5.19,0.0,0.0,1.0,0.0,0.0,20.0,0.0,10
25,2,38,2,4,0.8,1,7.08,1.7,1.3,4.6,0.5,1.3,45.8,0.0,9
29,1,19,5,3,0.5,1,6.64,0.9,0.6,0.3,0.8,0.8,40.1,0.0,7
26,1,36,6,2,0.8,1,7.32,2.0,1.3,2.4,1.3,1.8,38.7,0.1,5
27,0,14,2,6,2.2,1,6.93,1.5,0.8,0.4,1.1,1.6,25.0,0.1,12
31,0,25,15,8,2.6,4,7.63,1.1,0.2,0.5,2.9,1.0,45.3,0.3,1
19,1,3,0,1,0.9,0,6.31,0.4,0.1,0.0,0.8,1.1,13.9,0.0,7
28,1,26,1,2,0.2,2,7.01,1.2,2.3,5.8,0.2,0.3,21.7,0.0,18
23,1,23,4,4,1.8,1,7.03,1.4,1.5,0.3,1.0,1.5,19.1,0.1,8
29,1,30,2,3,0.7,0,6.79,1.2,1.3,1.8,0.9,0.5,68.8,0.0,1
28,3,20,0,0,0.0,2,6.6,0.0,0.1,1.3,0.0,0.0,22.4,0.0,16
25,2,14,1,0,0.4,1,7.02,1.4,2.1,6.1,0.1,0.0,39.4,0.0,3
19,2,2,0,0,0.0,0,6.27,1.0,1.0,3.5,0.3,0.0,20.5,0.0,14
29,1,28,3,0,0.9,1,6.99,4.4,3.2,1.1,0.2,0.4,32.0,0.0,16
32,3,28,0,0,0.0,0,6.79,0.0,0.0,0.8,0.0,0.0,44.2,0.0,7
27,3,1,0,0,0.0,0,6.12,0.0,0.0,0.0,0.0,0.0,27.0,0.0,14
29,2,30,0,1,0.5,1,6.58,1.3,1.3,4.2,0.1,0.0,36.2,0.0,20
23,1,0,0,0,0.0,0,6.11,1.0,0.0,0.0,0.0,0.0,2.0,0.0,8
27,2,8,0,0,0.3,0,7.07,0.4,1.8,6.0,0.5,0.4,28.1,0.0,14
38,2,1,0,0,0.0,0,6.04,0.7,0.0,2.7,0.0,0.0,18.0,0.0,12
26,1,19,0,3,0.9,0,6.32,0.5,0.7,0.8,1.0,0.4,30.2,0.0,15
16,2,0,0,0,0.0,0,6.02,0.0,0.0,0.0,0.0,0.0,3.0,0.0,12
25,1,33,2,2,0.5,0,6.76,2.0,1.2,1.0,1.4,0.9,73.6,0.0,11
24,3,0,0,0,0.0,0,6.34,0.0,0.0,0.0,0.0,0.0,8.0,0.0,16
27,0,13,2,4,1.8,0,6.71,0.3,0.5,0.0,1.2,0.6,15.3,0.1,3
26,2,14,0,0,0.6,0,6.64,2.4,1.0,3.5,0.1,0.7,36.1,0.0,15
33,1,29,3,1,0.9,0,6.56,1.9,0.8,0.8,0.4,0.3,28.5,0.0,16
30,3,5,0,0,0.0,0,6.41,0.0,0.0,0.8,0.0,0.0,23.4,0.0,4
20,0,0,0,0,1.0,0,5.95,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17
21,1,0,0,0,0.0,0,5.98,0.0,0.0,0.0,0.0,0.0,7.0,0.0,13
20,1,0,0,0,0.0,0,6.17,0.0,0.0,0.0,0.0,1.0,5.0,0.0,20
21,1,16,3,2,1.3,0,6.43,0.7,0.9,0.4,0.7,0.3,22.9,0.1,16
28,1,29,4,2,0.9,1,6.63,1.1,1.0,2.5,0.5,0.4,28.1,0.0,16
34,1,1,0,0,0.5,0,7.07,2.5,2.0,7.5,0.0,0.5,30.0,0.0,11
32,3,30,0,1,0.0,1,6.89,0.0,0.1,0.6,0.1,0.0,27.7,0.0,3
21,0,0,0,0,1.0,0,6.09,0.5,0.0,0.0,0.5,0.0,2.5,0.0,14
28,1,34,5,1,1.3,0,7.11,3.1,2.5,1.1,1.3,0.7,43.8,0.1,12
23,0,19,2,1,1.3,1,6.71,0.7,0.8,0.1,0.9,1.9,17.9,0.0,10
26,1,30,4,2,0.8,1,6.78,1.2,0.7,1.4,2.0,0.4,27.6,0.0,15
24,1,21,0,1,0.5,1,6.92,2.8,3.1,1.3,0.2,0.3,50.3,0.0,6
31,3,23,0,0,0.0,1,6.78,0.0,0.1,1.4,0.0,0.0,29.0,0.0,19
24,0,34,9,4,3.1,4,6.85,0.8,0.6,0.1,1.4,1.5,31.3,0.1,20
27,1,34,2,1,0.7,0,6.91,0.8,1.5,3.5,0.3,0.3,68.9,0.0,8
22,0,26,12,5,2.0,2,7.14,0.9,0.8,0.4,2.3,1.3,37.0,0.4,1
32,1,10,0,1,0.4,0,6.46,1.0,1.2,1.7,0.5,0.4,24.8,0.0,18
27,1,12,0,1,0.1,0,6.51,2.0,2.0,0.3,0.2,0.5,27.0,0.0,11
33,1,4,0,1,0.1,1,6.6,1.0,1.7,0.4,1.4,0.1,22.0,0.0,3
26,1,37,1,1,1.1,0,6.9,2.5,2.3,2.4,0.5,0.4,44.9,0.0,11
22,1,6,0,0,0.1,0,6.46,1.3,0.8,1.8,0.1,0.6,34.8,0.0,10
28,1,37,1,0,0.2,1,6.53,0.9,0.7,3.5,0.1,0.2,50.2,0.0,13
30,0,27,7,5,2.1,2,6.84,0.7,0.4,0.7,1.6,1.5,24.2,0.4,13
22,0,4,1,0,1.1,0,6.29,0.7,0.8,0.5,0.5,0.1,12.6,0.0,14
29,2,28,0,0,0.3,0,6.35,0.8,1.0,4.9,0.1,0.2,48.8,0.0,20
20,2,4,1,0,0.5,0,6.15,0.7,0.2,3.3,0.0,0.2,19.2,0.0,16
24,1,8,2,2,1.7,1,7.38,3.2,0.9,1.7,0.9,0.7,31.8,0.0,5
30,1,38,3,4,1.2,3,7.08,2.8,1.6,0.7,1.6,0.4,41.6,0.0,5
34,2,7,0,0,0.4,0,6.46,0.6,1.6,5.4,0.0,0.4,23.0,0.0,10
22,1,4,2,4,0.5,0,6.53,0.4,0.2,0.0,1.1,0.5,14.3,0.1,2
26,3,33,0,0,0.0,2,7.06,0.0,0.0,0.8,0.0,0.0,9.9,0.0,1
23,1,18,1,3,0.8,0,6.62,1.9,1.0,0.3,0.9,0.2,28.8,0.0,9
26,1,28,6,2,2.4,1,6.89,2.2,1.1,1.1,0.8,0.8,42.9,0.1,6
26,1,1,0,0,0.5,0,6.24,0.0,1.5,0.5,0.5,0.0,22.0,0.0,11
28,2,24,0,2,0.3,0,6.72,1.7,2.2,2.6,0.3,0.4,48.2,0.0,15
25,1,0,1,0,0.3,0,6.3,0.8,0.3,0.1,0.4,0.1,4.1,0.1,6
32,2,31,2,0,0.4,0,6.74,1.2,0.9,4.2,0.1,0.2,31.5,0.0,16
34,2,28,1,0,0.1,0,6.82,1.5,1.2,2.9,0.4,0.6,45.4,0.0,4
34,3,37,0,0,0.0,1,6.62,0.0,0.0,0.9,0.0,0.1,30.2,0.0,16
25,1,2,0,0,0.8,0,6.15,0.7,1.2,0.7,0.3,0.0,11.2,0.0,13
20,0,9,4,1,0.9,0,6.56,0.6,0.6,0.3,0.6,0.2,11.4,0.0,8
19,2,11,0,0,0.3,0,6.69,1.6,1.8,2.9,0.1,0.5,45.1,0.0,17
36,2,2,0,0,1.0,1,7.42,4.5,1.0,6.0,0.0,0.0,54.0,0.0,3
37,0,33,12,12,3.6,6,7.57,0.8,0.9,0.1,3.0,0.9,54.7,1.4,7
32,3,36,0,0,0.0,1,6.89,0.0,0.0,0.8,0.0,0.0,31.9,0.0,20
29,0,22,6,0,1.1,1,6.8,1.6,0.7,1.5,0.8,0.4,31.7,0.1,11
33,1,4,0,0,1.0,0,6.09,0.3,0.7,0.0,0.2,0.0,10.5,0.0,11
21,0,12,9,2,1.8,0,6.73,0.3,0.0,0.1,0.8,0.1,11.3,0.1,5
34,0,25,7,2,1.7,1,6.6,0.6,0.2,1.1,0.8,0.3,15.7,0.0,16
23,1,13,0,0,0.1,0,6.72,2.5,1.2,1.2,0.2,1.4,43.3,0.1,7
28,1,4,0,1,0.3,0,6.4,1.1,0.8,0.5,0.1,0.3,19.8,0.0,6
20,1,3,0,0,0.6,0,6.68,1.3,0.6,0.4,0.0,1.1,36.6,0.0,1
34,3,9,0,0,0.0,0,6.79,0.0,0.0,0.6,0.0,0.0,23.0,0.0,2
34,1,31,0,2,0.5,1,7.02,3.0,1.4,3.1,0.5,0.5,37.6,0.0,6
23,0,5,0,0,1.0,0,6.42,1.2,0.5,0.6,0.4,0.1,16.1,0.1,13
28,1,27,1,2,0.2,0,6.85,1.2,1.1,1.1,0.8,0.6,67.1,0.0,2
22,0,10,2,0,1.2,1,6.56,0.4,0.1,0.5,0.6,0.8,12.6,0.0,3
32,0,4,0,0,0.2,0,6.18,0.4,0.3,0.1,0.3,0.2,13.5,0.0,1
32,0,31,34,4,4.5,7,8.13,0.6,0.2,0.4,1.2,1.9,24.7,0.1,1
30,0,7,6,2,1.2,0,6.6,0.9,0.2,0.7,0.5,0.4,13.7,0.1,1
33,1,3,1,0,0.3,0,6.36,0.9,0.6,0.7,0.2,0.0,18.0,0.0,14
22,1,20,5,4,1.4,2,7.03,2.3,1.6,0.7,1.2,1.3,16.6,0.0,9
28,1,28,2,7,1.1,6,7.31,2.3,1.6,1.1,2.4,0.9,61.0,0.2,11
22,2,0,0,0,0.0,0,5.92,0.0,0.0,0.0,0.0,0.0,6.0,0.0,15
29,1,24,0,2,0.4,0,6.95,1.8,1.4,1.5,0.9,1.6,30.6,0.0,7
26,1,17,0,0,0.3,0,6.9,0.7,1.5,2.7,0.3,0.2,69.5,0.1,3
30,1,13,1,0,0.8,0,6.78,2.5,0.7,0.2,0.5,1.1,38.4,0.0,6
26,1,10,0,1,0.9,0,6.36,1.0,0.7,1.4,0.4,0.4,53.7,0.0,9
29,1,18,0,7,1.8,0,6.7,1.5,0.9,0.8,1.6,0.7,20.6,0.0,13
27,1,9,1,0,0.8,0,6.51,1.0,0.2,0.0,0.6,1.1,12.3,0.0,13
19,1,5,1,0,0.5,0,6.21,0.8,0.2,0.0,0.3,0.6,5.3,0.0,16
20,2,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,20
31,0,7,0,1,1.5,0,6.53,0.2,0.1,1.0,0.3,0.1,23.1,0.0,19
28,1,26,1,4,0.8,1,7.23,3.0,2.5,1.6,1.0,1.1,42.5,0.0,8
26,2,34,5,2,0.7,2,6.94,1.4,1.5,2.9,0.5,0.4,53.0,0.0,7
22,1,15,0,0,0.8,0,6.54,3.3,1.3,0.6,0.5,0.7,19.8,0.0,18
27,1,17,3,0,1.3,1,6.57,0.5,0.4,0.4,1.0,1.4,17.8,0.0,6
32,2,27,2,0,0.9,1,6.72,0.9,2.7,5.1,0.1,0.0,27.3,0.0,18
27,0,28,7,7,2.1,0,6.66,0.6,0.4,0.3,0.9,0.5,22.1,0.1,8
21,0,5,0,0,0.8,0,6.36,0.5,0.5,0.9,0.2,0.1,12.2,0.0,5
21,2,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9
24,1,16,1,1,0.5,0,6.62,2.1,0.8,1.4,0.5,0.4,38.1,0.0,6
32,0,2,0,0,0.5,0,6.2,0.1,0.2,0.5,0.9,0.1,9.3,0.0,15
35,2,20,2,2,0.6,1,6.94,1.3,3.0,7.0,0.1,0.0,21.5,0.0,19
32,0,0,0,0,0.5,0,6.09,0.5,0.0,0.0,0.0,0.0,4.5,0.0,13
26,1,1,0,0,0.0,0,7.26,0.0,2.0,9.0,0.0,0.0,42.0,0.0,5
36,3,16,0,0,0.0,0,6.69,0.1,0.0,0.9,0.0,0.0,23.0,0.0,3
32,1,1,0,0,0.8,0,6.1,0.8,0.3,0.3,0.3,0.3,16.5,0.0,19
24,1,17,4,8,1.8,2,6.77,0.6,0.3,0.4,1.6,0.9,16.0,0.1,12
29,1,22,1,2,0.7,0,6.66,2.1,1.1,0.8,1.3,0.2,49.4,0.0,14
23,1,0,0,0,0.0,0,6.1,0.0,0.0,1.0,0.0,0.0,2.0,0.0,12
26,0,0,1,0,0.2,0,6.13,0.0,0.2,0.1,0.0,0.0,1.4,0.0,10
22,1,1,1,0,2.0,0,7.84,1.0,3.0,2.0,1.0,1.0,30.0,0.0,8
36,1,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
24,1,23,0,0,1.0,0,6.69,1.7,0.8,1.6,0.5,0.8,38.9,0.0,12
22,0,0,0,0,0.0,0,6.05,0.0,0.0,0.0,0.0,0.0,4.0,0.0,16
26,2,8,1,1,0.0,3,6.79,2.3,1.3,3.0,0.1,0.1,14.0,0.0,4
24,1,20,1,3,0.9,0,7.06,2.2,1.4,1.7,1.4,0.8,49.1,0.2,5
29,1,31,0,1,0.8,0,6.94,3.0,1.4,0.8,0.8,1.4,32.8,0.0,14
28,0,35,12,3,3.5,5,7.09,1.7,1.1,1.1,1.0,0.5,30.8,0.2,8
32,1,12,0,0,0.3,0,7.08,2.0,2.9,10.8,0.1,0.0,26.6,0.0,18
25,0,37,21,3,2.4,4,7.41,1.5,0.5,0.5,1.1,0.8,24.9,0.1,4
27,2,5,1,0,0.5,0,6.64,0.8,1.5,5.0,0.0,0.0,24.2,0.0,14
21,1,26,1,0,0.3,0,6.74,2.3,2.0,5.6,0.2,0.6,37.6,0.0,8
22,0,0,0,0,0.2,0,6.11,0.0,0.0,0.4,0.0,0.2,3.0,0.0,3
20,1,1,0,0,0.7,0,6.17,0.7,0.3,0.0,0.2,0.3,8.8,0.0,10
31,1,14,2,1,1.4,1,6.81,1.2,0.8,1.5,1.8,0.4,29.2,0.0,13
31,2,8,0,1,0.4,0,6.58,0.8,2.6,0.4,0.9,0.3,28.1,0.3,13
19,0,0,0,0,0.0,0,6.02,0.0,0.0,0.0,1.0,0.0,8.0,0.0,20
22,2,8,0,0,0.4,0,6.93,2.0,3.0,7.7,0.0,0.2,26.6,0.0,20
25,2,34,1,0,0.3,1,6.76,1.0,1.7,6.1,0.2,0.0,31.2,0.0,10
28,3,1,0,0,0.0,0,6.06,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15
27,0,24,2,6,1.1,3,7.07,1.0,0.7,0.2,1.0,1.6,52.8,0.0,1
32,0,3,2,0,0.4,0,6.27,0.6,0.0,0.0,0.1,0.0,5.9,0.0,7
29,2,32,2,0,0.5,1,7.09,1.1,2.4,6.5,0.0,0.1,29.7,0.0,2
31,1,34,2,2,0.3,1,7.02,2.3,2.9,4.1,0.8,0.6,35.1,0.0,16
26,0,3,0,0,1.0,0,6.17,0.7,0.3,0.0,0.3,0.2,24.7,0.0,16
24,2,6,1,0,0.2,1,6.93,3.3,1.7,7.0,0.0,0.3,23.7,0.0,12
26,1,8,0,1,0.9,0,6.45,0.7,0.6,0.1,1.1,0.0,15.0,0.1,11
31,1,14,2,0,0.7,0,6.81,1.4,3.2,1.7,0.6,0.1,45.4,0.1,12
23,1,11,0,0,0.2,1,6.46,1.9,0.6,1.0,0.4,0.8,48.2,0.0,6
30,2,29,1,1,0.6,0,7.12,1.8,1.1,2.8,0.1,0.3,66.5,0.0,1
22,1,11,0,0,0.1,0,6.57,1.6,1.4,1.1,0.5,1.1,18.9,0.0,19
19,1,1,0,0,1.0,0,6.23,1.0,0.0,2.0,0.0,1.0,33.0,0.0,16
32,1,14,0,0,0.0,0,6.81,2.4,0.9,1.6,0.4,1.1,40.4,0.0,5
30,1,0,0,0,3.0,0,6.34,0.0,0.0,0.0,1.0,1.0,11.0,0.0,3
24,0,8,1,0,0.8,0,6.33,0.7,0.0,0.5,0.3,0.4,11.5,0.0,13
24,2,8,0,0,0.5,0,6.71,1.5,1.5,4.9,0.3,0.0,53.4,0.1,12
37,3,22,0,0,0.0,0,6.63,0.0,0.0,1.0,0.0,0.0,29.1,0.0,3
31,2,22,0,0,0.0,0,6.7,1.9,3.9,2.0,0.3,0.4,24.5,0.0,20
30,0,5,0,2,0.3,0,6.46,1.0,0.5,0.0,1.4,0.5,26.3,0.2,15
29,2,3,0,0,0.1,0,6.14,0.4,0.6,1.3,0.0,0.0,9.1,0.0,14
24,1,6,0,1,0.2,0,6.3,0.9,0.3,0.7,0.3,0.3,33.4,0.1,12
28,1,17,0,3,1.4,0,6.99,1.2,0.8,0.6,1.8,0.5,35.3,0.1,1
34,3,15,0,0,0.0,0,7.02,0.0,0.0,0.8,0.1,0.1,21.9,0.0,18
23,1,11,2,1,0.7,0,6.43,0.9,0.9,0.3,0.5,0.4,10.4,0.1,18
34,0,17,8,2,1.8,1,6.76,0.3,0.2,1.0,0.5,0.2,18.6,0.0,9
28,1,11,6,1,1.8,5,7.84,3.0,1.8,1.2,2.5,0.2,62.2,0.1,8
32,1,29,9,3,1.1,0,6.62,0.3,0.1,0.9,0.9,0.1,23.1,0.0,18
20,2,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3
24,2,12,0,1,0.6,1,6.93,3.2,3.3,3.8,0.4,0.9,27.5,0.0,17
27,1,8,0,1,0.5,0,6.53,1.0,1.0,2.0,0.8,0.6,32.8,0.1,9
34,1,5,0,0,0.3,0,6.68,1.3,0.8,1.0,1.2,0.5,45.2,0.0,6
30,0,0,1,0,0.5,0,6.53,0.0,0.0,0.0,0.0,0.5,9.0,0.0,1
28,1,19,1,1,0.7,0,6.42,1.4,1.0,0.6,0.7,0.4,26.4,0.0,18
28,2,36,2,0,0.3,2,7.0,1.8,2.1,4.6,0.1,0.0,35.1,0.0,9
25,0,18,5,6,2.1,1,7.03,0.6,0.1,0.2,1.7,2.1,25.1,0.1,8
39,3,0,0,0,0.0,0,6.5,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3
32,0,0,0,0,0.0,0,5.87,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10
31,2,22,2,0,1.3,1,7.21,1.2,2.3,5.9,0.2,0.0,36.4,0.0,1
27,1,9,0,0,0.5,0,6.45,1.9,1.5,1.7,0.6,0.2,32.8,0.0,20
25,1,19,1,0,0.8,0,6.58,2.2,0.8,1.4,0.3,0.3,36.9,0.0,17
21,1,13,0,0,0.3,0,6.43,1.6,0.8,1.8,0.4,0.3,16.4,0.0,13
32,0,14,0,1,0.5,0,6.14,0.9,0.9,0.9,0.3,0.2,20.0,0.0,20
27,0,8,1,1,1.1,0,6.15,0.2,0.2,0.2,0.6,0.0,8.7,0.0,20
21,2,11,0,1,0.2,0,6.79,1.7,1.9,3.5,0.4,0.2,62.6,0.0,11
27,2,28,0,0,0.2,1,6.9,2.1,3.6,5.5,0.0,0.1,30.4,0.0,15
27,1,23,0,2,0.1,1,7.07,2.8,0.7,0.3,1.1,1.3,79.5,0.5,1
35,2,8,1,0,0.5,0,6.62,1.2,1.5,6.8,0.1,0.2,23.6,0.0,2
20,1,0,0,0,0.0,0,6.01,0.0,0.3,0.0,0.0,0.0,7.0,0.0,5
34,1,18,1,0,0.8,0,6.67,1.5,1.2,1.5,0.4,0.7,20.8,0.0,12
21,2,19,0,0,0.4,1,6.56,1.6,1.9,4.0,0.1,0.1,34.6,0.0,13
28,2,26,0,1,0.4,1,6.77,1.9,1.6,2.9,0.6,0.6,29.7,0.0,17
27,1,11,2,1,0.5,0,6.63,1.0,0.4,0.7,0.4,0.8,42.5,0.0,1
25,2,7,0,1,0.1,0,6.9,1.1,1.9,5.4,0.1,0.0,36.0,0.0,15
26,1,35,1,2,0.6,3,7.43,4.4,2.6,1.4,0.5,0.5,55.0,0.0,2
25,0,2,2,2,0.9,0,6.51,0.3,0.1,0.0,0.4,0.0,7.6,0.0,6
27,1,27,1,1,0.3,1,6.79,3.4,2.1,0.5,0.5,0.6,39.3,0.1,10
31,0,30,4,2,0.7,2,6.71,1.2,0.9,0.1,1.7,1.1,20.6,0.0,16
36,0,15,8,2,1.9,1,6.78,0.4,0.2,0.4,0.6,0.2,9.0,0.0,4
29,3,31,0,0,0.0,0,6.56,0.1,0.1,0.7,0.0,0.0,29.1,0.0,15
23,0,0,0,0,0.0,0,5.95,0.3,0.0,0.3,0.0,0.0,3.5,0.0,6
27,0,11,1,2,1.8,0,6.85,0.5,0.0,1.1,0.9,0.3,18.2,0.1,13
22,3,4,0,0,0.0,0,6.11,0.0,0.0,1.4,0.0,0.0,17.0,0.0,8
31,3,30,0,2,0.0,2,6.59,0.0,0.0,0.7,0.1,0.2,37.5,0.0,6
23,1,16,0,2,0.5,0,6.84,1.4,1.7,1.8,1.0,0.9,34.4,0.1,8
22,2,1,0,0,0.0,0,6.38,2.0,0.7,0.7,0.3,0.3,30.0,0.0,5
23,0,23,0,2,1.3,0,6.45,1.2,1.0,0.7,0.9,0.6,39.6,0.1,20
28,2,19,0,0,0.6,1,6.65,0.9,1.4,7.1,0.1,0.1,38.6,0.0,19
29,2,26,0,4,0.2,0,6.74,2.2,2.4,2.2,0.7,0.2,34.3,0.0,17
31,2,9,1,0,1.0,1,6.71,1.5,3.3,1.2,0.4,0.2,23.2,0.0,16
26,0,30,9,7,2.2,1,7.24,1.2,0.7,0.8,1.8,0.5,42.0,0.0,3
23,1,16,0,0,0.4,0,6.84,2.7,2.2,7.9,0.1,0.0,24.6,0.0,20
26,1,10,1,0,1.0,0,6.49,1.5,0.8,0.7,0.4,0.6,23.0,0.0,11
18,1,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,11
19,2,0,0,0,0.0,0,6.37,0.0,2.0,3.0,0.0,0.0,7.0,0.0,6
29,0,14,2,3,1.1,0,6.93,1.4,0.9,0.4,1.3,1.3,24.6,0.0,10
24,2,17,0,1,0.5,0,6.52,1.3,0.9,0.8,0.5,0.6,29.5,0.0,7
29,3,31,0,0,0.0,0,6.62,0.0,0.0,0.7,0.0,0.0,26.3,0.0,8
20,1,8,0,0,0.2,0,6.16,0.6,0.1,1.7,0.3,0.2,16.1,0.0,17
30,0,30,19,7,3.7,6,7.62,1.0,0.1,0.1,1.7,1.5,30.4,0.1,1
21,1,36,0,2,0.4,0,7.08,3.4,2.4,4.4,0.5,0.9,31.7,0.0,14
26,2,10,0,0,1.1,0,7.4,2.5,2.6,5.2,0.3,0.4,60.3,0.0,2
27,0,6,0,1,0.2,0,6.25,0.3,0.5,0.8,0.3,0.1,12.1,0.1,13
28,1,14,0,0,0.5,0,6.61,1.9,1.3,1.4,0.2,0.2,23.6,0.0,14
25,1,16,1,1,0.7,0,6.52,1.1,0.5,0.2,0.6,1.1,21.3,0.0,7
31,1,23,4,4,1.5,1,6.82,1.1,0.4,0.4,1.7,0.9,25.5,0.0,16
31,0,0,0,0,0.0,0,6.01,0.2,0.0,0.0,0.0,0.0,4.0,0.0,7
38,0,17,14,3,1.6,2,7.03,0.6,0.9,0.4,1.1,1.0,21.5,0.0,13
28,0,9,0,4,0.6,0,6.44,0.6,0.5,0.7,0.7,0.3,12.8,0.0,10
27,1,7,0,0,0.4,0,6.34,0.6,0.9,1.2,0.2,0.4,18.5,0.0,17
28,0,16,1,4,0.9,1,6.61,1.0,0.5,0.1,1.0,1.9,27.8,0.0,15
29,2,6,1,0,0.5,0,6.63,0.8,1.4,2.8,0.6,0.6,26.8,0.0,19
25,1,0,0,0,0.8,0,6.07,0.5,0.3,0.0,0.0,0.3,3.5,0.0,7
19,0,0,0,0,0.0,0,6.46,0.0,1.0,0.0,1.0,1.0,10.0,0.0,5
23,3,11,0,0,0.1,0,6.05,0.0,0.0,0.4,0.0,0.0,21.7,0.0,18
27,0,20,1,3,1.7,0,6.69,0.4,0.3,0.8,0.7,0.7,12.6,0.0,20
23,0,31,2,4,2.0,2,6.94,1.2,1.1,0.4,1.3,1.1,24.7,0.1,11
23,0,28,10,6,1.9,2,6.81,0.8,0.3,0.2,1.2,0.8,19.0,0.1,14
25,1,4,0,0,0.0,0,6.66,0.7,1.7,2.3,0.3,0.3,29.3,0.0,16
25,2,31,1,0,0.1,3,7.17,2.0,2.5,9.1,0.2,0.3,36.1,0.1,18
21,2,5,0,0,0.3,0,6.49,0.5,1.1,2.2,0.1,0.1,43.3,0.0,7
25,1,23,7,2,1.9,3,6.77,0.8,0.5,0.5,1.1,1.2,26.3,0.0,12
27,1,28,4,8,1.8,2,7.03,1.4,0.9,0.9,1.8,0.7,24.5,0.0,15
24,1,28,0,4,0.2,1,6.84,2.5,1.5,2.6,0.7,0.6,33.1,0.0,13
28,2,0,0,0,0.0,0,6.03,0.0,0.0,0.0,0.0,0.0,7.0,0.0,11
27,0,10,3,1,1.0,0,6.39,0.2,0.3,0.2,0.3,0.3,10.0,0.0,14
22,2,4,0,0,0.4,0,6.31,1.6,2.0,1.1,0.3,0.8,10.8,0.0,19
24,1,12,0,1,0.2,0,6.86,2.2,1.8,2.6,0.5,1.1,34.5,0.0,15
28,0,32,13,6,2.9,6,7.25,1.3,0.3,0.2,2.2,1.4,27.4,0.0,4
27,0,23,5,3,2.2,2,7.14,1.0,0.4,1.0,0.9,2.9,19.5,0.0,15
34,2,17,0,0,0.6,0,6.81,1.5,2.1,5.8,0.3,0.1,55.5,0.0,8
18,0,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
26,2,3,0,0,0.3,0,6.38,0.5,2.0,1.5,0.3,0.0,14.3,0.0,18
28,1,20,1,1,1.0,0,6.72,2.3,1.4,2.1,0.4,0.8,51.2,0.1,18
21,1,33,0,1,0.2,3,7.04,3.1,2.7,4.4,0.5,0.4,29.8,0.0,12
30,2,24,1,2,0.6,0,6.97,2.3,2.4,2.7,0.8,0.8,43.1,0.0,6
32,3,4,0,0,0.0,0,6.45,0.0,0.0,1.8,0.0,0.0,17.8,0.0,19
20,1,0,0,0,0.0,0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
25,1,2,0,0,0.1,0,6.1,0.5,0.3,0.5,0.1,0.1,10.6,0.0,18
33,0,22,2,2,1.6,1,6.81,1.5,0.1,0.8,0.6,1.1,21.8,0.0,9
24,1,12,1,1,0.5,1,6.78,2.2,0.9,1.5,0.7,0.5,32.1,0.0,16
25,1,28,6,5,1.4,0,6.71,1.6,0.9,0.7,1.0,0.3,31.9,0.0,10
32,2,6,0,0,0.3,0,6.39,0.5,0.5,5.4,0.1,0.0,22.8,0.0,14
22,1,1,0,0,1.0,0,6.01,1.0,0.5,0.0,0.0,0.0,6.0,0.0,4
35,0,6,1,2,0.7,0,6.21,0.3,0.2,0.0,0.2,0.1,13.4,0.1,19
28,0,26,8,0,1.3,0,6.62,0.6,0.2,0.5,0.5,1.0,16.1,0.0,13
29,1,4,1,1,0.5,0,6.36,0.4,0.6,0.1,0.3,0.2,16.9,0.1,1
24,1,18,1,0,1.0,0,6.43,1.4,1.3,1.9,0.3,0.6,28.5,0.0,13
